Ano;Mês;Distribuidor;Código do Produto;Nome do Produto;Região;Quantidade de Produto (mil m³)
2024;1;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETRÓLEO LTDA.;810101001;EHC;N;1,017346
2024;1;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETRÓLEO LTDA.;810102004;EAC;CO;8,855276
2024;1;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETRÓLEO LTDA.;810102004;EAC;N;0,180271
2024;1;DISTRIBUIDORA MONTEPETRO DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,295564
2024;1;DISTRIBUIDORA MONTEPETRO DE PETRÓLEO LTDA.;420102004;Diesel A;SE;0,57345
2024;1;DISTRIBUIDORA MONTEPETRO DE PETRÓLEO LTDA.;420105001;Diesel A;SE;0,666951
2024;1;DISTRIBUIDORA MONTEPETRO DE PETRÓLEO LTDA.;810101001;EHC;SE;0,088274
2024;1;DISTRIBUIDORA MONTEPETRO DE PETRÓLEO LTDA.;810102004;EAC;SE;0,089316
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;320101001;Gasolina A;CO;1,523095
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;7,070078
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;420102004;Diesel A;CO;1,969401
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;420102004;Diesel A;SE;6,851425
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;420105001;Diesel A;CO;2,334076
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;420105001;Diesel A;SE;10,066481
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;810101001;EHC;CO;0,58611
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;810101001;EHC;SE;1,839472
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;810102004;EAC;CO;0,563019
2024;1;DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA.;810102004;EAC;SE;2,66546
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;320101001;Gasolina A;CO;0,74076
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;320101001;Gasolina A;NE;0,265
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;320101001;Gasolina A;SE;0,087136
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;420102004;Diesel A;CO;0,924391
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;420102004;Diesel A;NE;0,5
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;420102004;Diesel A;SE;0,39422
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;420105001;Diesel A;CO;2,124291
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;420105001;Diesel A;NE;0,871
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;420105001;Diesel A;SE;0,494005
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;810101001;EHC;CO;14,236502
2024;1;DISTRIBUIDORA TABOCÃO LTDA.;810102004;EAC;CO;1,310838
2024;1;DUVALE DISTRIBUIDORA DE PETRÓLEO E ÁLCOOL LTDA.;810101001;EHC;CO;9,765928
2024;1;DUVALE DISTRIBUIDORA DE PETRÓLEO E ÁLCOOL LTDA.;810101001;EHC;NE;0,187865
2024;1;DUVALE DISTRIBUIDORA DE PETRÓLEO E ÁLCOOL LTDA.;810101001;EHC;SE;37,350717
2024;1;DUVALE DISTRIBUIDORA DE PETRÓLEO E ÁLCOOL LTDA.;810102004;EAC;NE;0,195889
2024;1;D`MAIS DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;6,462926
2024;1;D`MAIS DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;SE;2,034272
2024;1;D`MAIS DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;SE;2,200361
2024;1;D`MAIS DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;0,2
2024;1;D`MAIS DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;SE;0,061454
2024;1;D`MAIS DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;SE;1,617823
2024;1;EASY PETRO DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;CO;0,265859
2024;1;EASY PETRO DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;SE;0,315076
2024;1;ECO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;NE;3,544351
2024;1;ECO DISTRIBUIDORA DE PETRÓLEO S/A;810101001;EHC;CO;0,753554
2024;1;ECO DISTRIBUIDORA DE PETRÓLEO S/A;810102004;EAC;CO;0,059496
2024;1;ECOMAT - ECOLÓGICA MATO GROSSO INDÚSTRIA E COMÉRCIO LTDA.;810102004;EAC;CO;0,222878
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;S;7,081699
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,148526
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;S;10,108902
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;1,11164
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;S;4,206187
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;0,494913
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;CO;0,212012
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;S;0,303213
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;0,68448
2024;1;ESTRADA DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;S;1,062542
2024;1;ESTRELA * DISTRIBUIDORA DE COMBUSTIVEIS LIMITADA.;810101001;EHC;SE;7,688939
2024;1;EVEREST DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA;810101001;EHC;CO;2,71444
2024;1;EVEREST DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA;810101001;EHC;S;0,147578
2024;1;EVEREST DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA;810101001;EHC;SE;11,875136
2024;1;EVEREST DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA;810102004;EAC;SE;0,784496
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;CO;0,996855
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;NE;4,927005
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;1,291403
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;CO;0,486795
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;NE;2,239106
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;SE;0,223395
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;CO;0,85006
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;NE;3,472375
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;0,23639
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;NE;1,326486
2024;1;FAN - DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;CO;1,018154
2024;1;FEDERAL ENERGIA S/A;320101001;Gasolina A;CO;4,031974
2024;1;FEDERAL ENERGIA S/A;320101001;Gasolina A;NE;10,418982
2024;1;FEDERAL ENERGIA S/A;320101001;Gasolina A;SE;5,448771
2024;1;FEDERAL ENERGIA S/A;420102004;Diesel A;CO;2,337429
2024;1;FEDERAL ENERGIA S/A;420102004;Diesel A;NE;3,681474
2024;1;FEDERAL ENERGIA S/A;420102004;Diesel A;SE;2,753117
2024;1;FEDERAL ENERGIA S/A;420105001;Diesel A;CO;2,628376
2024;1;FEDERAL ENERGIA S/A;420105001;Diesel A;NE;10,421295
2024;1;FEDERAL ENERGIA S/A;420105001;Diesel A;SE;2,737601
2024;1;FEDERAL ENERGIA S/A;810101001;EHC;CO;3,941637
2024;1;FEDERAL ENERGIA S/A;810101001;EHC;NE;4,19888
2024;1;FEDERAL ENERGIA S/A;810101001;EHC;SE;0,4329
2024;1;FEDERAL ENERGIA S/A;810102004;EAC;CO;3,380005
2024;1;FEDERAL ENERGIA S/A;810102004;EAC;NE;3,057174
2024;1;FEDERAL ENERGIA S/A;810102004;EAC;SE;2,088575
2024;1;FERA LUBRIFICANTES LTDA.;810102004;EAC;SE;11,688024
2024;1;FGC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;CO;0,237697
2024;1;FGC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;SE;0,119448
2024;1;FGC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;CO;0,298158
2024;1;FGC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;SE;0,174021
2024;1;FGC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;CO;0,297954
2024;1;FGC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;SE;0,142306
2024;1;FGC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;CO;5,056235
2024;1;FGC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;CO;0,522768
2024;1;FLAG DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;SE;2,999204
2024;1;FLAGLER COMBUSTIVEIS S/A;320101001;Gasolina A;SE;11,89
2024;1;FLAGLER COMBUSTIVEIS S/A;420102004;Diesel A;SE;1,25
2024;1;FLAGLER COMBUSTIVEIS S/A;420105001;Diesel A;SE;4,4
2024;1;FLAGLER COMBUSTIVEIS S/A;810101001;EHC;CO;4,621776
2024;1;FLAGLER COMBUSTIVEIS S/A;810101001;EHC;SE;7,559252
2024;1;FLAGLER COMBUSTIVEIS S/A;810102004;EAC;SE;14,403203
2024;1;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;320101001;Gasolina A;SE;12,254083
2024;1;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;420102004;Diesel A;SE;2,061527
2024;1;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;420105001;Diesel A;SE;3,151479
2024;1;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;810102004;EAC;SE;4,525283
2024;1;FÉLIX DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;CO;2,298891
2024;1;FÉLIX DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;S;0,069216
2024;1;FÉLIX DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;SE;5,962581
2024;1;GASOIL DISTRIBUIDORA DE PETROLEO LTDA;320101001;Gasolina A;SE;0,149382
2024;1;GASOIL DISTRIBUIDORA DE PETROLEO LTDA;810101001;EHC;CO;11,873856
2024;1;GASOIL DISTRIBUIDORA DE PETROLEO LTDA;810101001;EHC;S;0,705777
2024;1;GASOIL DISTRIBUIDORA DE PETROLEO LTDA;810101001;EHC;SE;5,230187
2024;1;GAZ PRIME DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420102004;Diesel A;CO;0,26637
2024;1;GAZ PRIME DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420105001;Diesel A;CO;0,133794
2024;1;GAZ PRIME DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;CO;1,151759
2024;1;GOL COMBUSTÍVEIS S.A;320101001;Gasolina A;SE;0,240862
2024;1;GOL COMBUSTÍVEIS S.A;420102004;Diesel A;SE;0,662702
2024;1;GOL COMBUSTÍVEIS S.A;420105001;Diesel A;SE;1,125591
2024;1;GOL COMBUSTÍVEIS S.A;810101001;EHC;CO;12,184771
2024;1;GOL COMBUSTÍVEIS S.A;810101001;EHC;S;0,146343
2024;1;GOL COMBUSTÍVEIS S.A;810101001;EHC;SE;73,629939
2024;1;GOL COMBUSTÍVEIS S.A;810102004;EAC;SE;1,462237
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;S;8,497513
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;SE;0,750945
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;S;8,997612
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;SE;1,252138
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;S;5,657054
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;SE;1,328524
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;CO;0,201724
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;SE;0,508699
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;CO;2,380214
2024;1;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;SE;1,222213
2024;1;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;SE;0,055468
2024;1;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;SE;0,143136
2024;1;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;SE;0,085675
2024;1;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;CO;2,689234
2024;1;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;SE;7,654728
2024;1;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;SE;0,034633
2024;1;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;CO;0,38999
2024;1;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;1,368499
2024;1;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;CO;0,649945
2024;1;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;1,250131
2024;1;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;CO;0,791997
2024;1;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;2,125779
2024;1;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;0,527421
2024;1;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;NE;0,754759
2024;1;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;NE;6,242249
2024;1;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;NE;4,95056
2024;1;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;NE;7,913727
2024;1;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;NE;1,703456
2024;1;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;SE;0,266853
2024;1;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;SE;2,442815
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;S;1,119883
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;2,339242
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;S;0,821614
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;2,835621
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;S;0,761722
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;2,908419
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;5,391592
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;S;0,059415
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;1,034527
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;S;0,787347
2024;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,24125
2024;1;IGUATEMI PETROLEO LTDA;320101001;Gasolina A;CO;0,574577
2024;1;IGUATEMI PETROLEO LTDA;420102004;Diesel A;CO;0,607449
2024;1;IGUATEMI PETROLEO LTDA;420105001;Diesel A;CO;0,62508
2024;1;IGUATEMI PETROLEO LTDA;810102004;EAC;CO;0,375362
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;CO;0,178272
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;S;3,998621
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,292156
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;CO;0,327985
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;S;3,778311
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;SE;0,265784
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;CO;0,357574
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;S;4,506864
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;SE;0,289163
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;9,931157
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;S;0,656963
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;CO;1,437554
2024;1;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;S;0,352983
2024;1;IMPERIO COMERCIO DE PETROLEO LTDA;810101001;EHC;CO;3,366874
2024;1;IMPERIO COMERCIO DE PETROLEO LTDA;810101001;EHC;S;2
2024;1;IMPERIO COMERCIO DE PETROLEO LTDA;810101001;EHC;SE;1,399799
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;320101001;Gasolina A;CO;0,353786
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;320101001;Gasolina A;S;0,08
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;320101001;Gasolina A;SE;0,113834
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;420102004;Diesel A;CO;0,402648
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;420102004;Diesel A;S;0,2
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;420102004;Diesel A;SE;0,121178
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;420105001;Diesel A;CO;0,2973
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;420105001;Diesel A;S;0,2
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;420105001;Diesel A;SE;0,1559
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;810101001;EHC;CO;5,000798
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;810101001;EHC;NE;0,099011
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;810101001;EHC;S;0,138885
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;810101001;EHC;SE;6,43937
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;810102004;EAC;CO;0,059748
2024;1;INTEGRACAO COMBUSTIVEIS LTDA;810102004;EAC;SE;0,217921
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;CO;22,407084
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;N;16,984325
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;NE;39,870225
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;S;164,07525
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;SE;205,000887
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101002;Gasolina A;SE;1,09235
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;410102001;Querosene Iluminante;S;0,009896
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;CO;7,133196
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;N;5,894598
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;NE;13,952106
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;S;62,129598
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;SE;119,964726
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;CO;27,747917
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;N;27,905056
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;NE;116,064489
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;S;137,98241
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;SE;379,305407
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420201001;Diesel A;N;8,230652
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420201001;Diesel A;NE;0,383
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420201001;Diesel A;S;1,75337
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420201001;Diesel A;SE;5,482396
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;510102001;OC;S;1,020452
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;510102001;OC;SE;1,910664
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;CO;93,965057
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;N;0,536642
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;NE;11,106962
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;S;1,387356
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;SE;105,201614
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;CO;56,564776
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;N;1,305973
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;NE;8,449513
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;S;11,656933
2024;1;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;SE;71,067875
2024;1;J.R DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;N;0,661971
2024;1;J.R DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;0,199516
2024;1;J.R DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;0,26
2024;1;J.R DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;N;0,546613
2024;1;J.R DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;0,298666
2024;1;J.R DISTRIBUIDORA DE PETRÓLEO LTDA;420201001;Diesel A;N;0,82942
2024;1;J.R DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;0,504617
2024;1;J.R DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;N;0,237918
2024;1;J.R DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;0,782
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;320101001;Gasolina A;CO;5,004173
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;320101001;Gasolina A;NE;51,22062
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;6,47273
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420102004;Diesel A;CO;2,677235
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420102004;Diesel A;NE;22,608142
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;3,190705
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420105001;Diesel A;CO;4,541502
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420105001;Diesel A;NE;49,07736
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;3,941079
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810101001;EHC;CO;10,008089
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810101001;EHC;N;0,639728
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810101001;EHC;NE;3,224716
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810101001;EHC;SE;0,343026
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810102004;EAC;CO;8,404336
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810102004;EAC;N;1,038769
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810102004;EAC;NE;3,961796
2024;1;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810102004;EAC;SE;13,027434
2024;1;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;CO;0,611985
2024;1;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;0,489289
2024;1;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;CO;0,818713
2024;1;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;0,749086
2024;1;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;CO;0,969264
2024;1;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;0,746363
2024;1;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;1,230888
